aberg,ˈæbɚɡ,,,
aberle,ˈæbɚəl̴,ˈæbɚl̴,,
abermin,ˈæbɚ̃mɪ̃n,,,
abernathy,ˈæbɚˌnæθi,,,
abernethy,ˈæbɚˌnɛθi,,,
aberrant,æˈbɛɹə̃nt,,,
aberration,ˌæbɚˈeɪʃə̃n,,,
aberrational,ˌæbɚˈeɪʃə̃nəl̴,,,
aberrations,ˌæbɚˈeɪʃə̃nz,,,
abert,ˈæbɚt,,,
abet,əˈbɛt,,,
abetted,əˈbɛɾɪd,,,
abetting,əˈbɛɾɪ̃ŋ,,,
abex,ˈeɪbɛks,,,
abeyance,əˈbeɪə̃ns,,,
abeyta,ɑˈbeɪɾə,,,
abhor,æbˈhɔɹ,,,
abhorred,əbˈhɔɹd,,,
abhorrence,əbˈhɔɹə̃ns,,,
abhorrent,æbˈhɔɹə̃nt,,,
abhors,əbˈhɔɹz,,,
abiam,ˈeɪbiə̃m,,,
abiam's,ˈeɪbiə̃mz,,,
abid,ˈeɪbɪd,,,
abide,əˈbaɪd,,,
abided,əˈbaɪɾɪd,,,
abides,əˈbaɪdz,,,
abiding,əˈbaɪɾɪ̃ŋ,,,
abidjan,æbɪˈdʒɑ̃n,,,
abie,ˈæbi,,,
abigail,ˈæbəˌɡeɪl̴,,,
abila,ɑˈbilə,,,
abilene,ˈæbɪˌlĩn,,,
abilities,əˈbɪləˌtʰiz,,,
ability,əˈbɪləˌtʰi,,,
abimael,ˌæbɪˈmeɪl̴,,,
abimaels,ˌæbɪˈmeɪl̴z,,,
abingdon,ˈæbɪ̃ŋdə̃n,,,
abington,ˈæbɪ̃ŋtə̃n,,,
abio,ˈɑbioʊ,,,
abiola,ˌɑbiˈoʊlə,,,
abiola's,ˌɑbiˈoʊləz,,,
abiomed,eɪˈbiə̃mɛd,,,
abiquiu,əˈbɪkju,,,
abitibi,ˌæbɪˈtʰibi,,,
abitz,ˈæbɪts,,,
abject,ˈæbdʒɛkt,,,
abkhazia,æbˈkʰæzjə,æbˈkʰɑzjə,,
abkhazian,æbˈkʰæziə̃n,æbˈkʰæzjə̃n,æbˈkʰɑziə̃n,æbˈkʰɑzjə̃n
abkhazians,æbˈkʰæziə̃nz,æbˈkʰɑziə̃nz,,
ablate,ˌʌˈbleɪt,,,
ablation,ˌʌˈbleɪʃə̃n,,,
ablaze,əˈbleɪz,,,
able,ˈeɪbəl̴,,,
able-bodied,ˈeɪbəl̴ˈbɑɾid,,,
abled,ˈeɪbəl̴d,,,
abler,ˈeɪbəlɚ,ˈeɪblɚ,,
ables,ˈeɪbəl̴z,,,
ablest,ˈeɪbəl̴st,ˈeɪbləst,,
abloom,əˈblũm,,,
ablution,əˈbluʃə̃n,,,
ablutions,əˈbluʃə̃nz,,,
ably,ˈeɪbli,,,
abnegation,ˌæbnɛˈɡeɪʃə̃n,,,
abner,ˈæbnɚ,,,
abney,ˈæbni,,,
abnormal,æbˈnɔɹməl̴,,,
abnormalities,ˌæbnɔɹˈmæləɾiz,,,
abnormality,ˌæbnɔɹˈmæləɾi,,,
abnormally,æbˈnɔɹməli,,,
abo,ˈɑboʊ,,,
abo's,ˈɑboʊz,,,
aboard,əˈbɔɹd,,,
abode,əˈboʊd,,,
abohalima,æbəhəˈlĩmə,,,
abolish,əˈbɑlɪʃ,,,
abolished,əˈbɑlɪʃt,,,
abolishes,əˈbɑlɪʃɪz,,,
abolishing,əˈbɑlɪʃɪ̃ŋ,,,
abolition,ˌæbəˈlɪʃə̃n,,,
abolitionism,ˌæbəˈlɪʃəˌnɪzə̃m,,,
abolitionist,ˌæbəˈlɪʃə̃nəst,,,
abolitionists,ˌæbəˈlɪʃə̃nəsts,,,
abominable,əˈbɑ̃mə̃nəbəl̴,,,
abomination,əˌbɑ̃məˈneɪʃə̃n,,,
abominations,əˌbɑ̃məˈneɪʃə̃nz,,,
abood,əˈbud,,,
aboodi,əˈbuɾi,,,
abor,əˈbɔɹ,,,
aboriginal,ˌæbɚˈɪdʒə̃nəl̴,,,
aborigine,ˌæbɚˈɪdʒə̃ni,,,
aborigines,ˌæbɚˈɪdʒə̃niz,,,
aborn,əˈbɔɹn,,,
abort,əˈbɔɹt,,,
aborted,əˈbɔɹtɪd,,,
abortifacient,əˌbɔɹtəˈfeɪʃə̃nt,,,
abortifacients,əˌbɔɹtəˈfeɪʃə̃nts,,,
aborting,əˈbɔɹtɪ̃ŋ,,,
abortion,əˈbɔɹʃə̃n,,,
abortionist,əˈbɔɹʃə̃nɪst,,,
abortionists,əˈbɔɹʃə̃nɪsts,,,
abortions,əˈbɔɹʃə̃nz,,,
abortive,əˈbɔɹtɪv,,,
aborts,əˈbɔɹts,,,
abott,əˈbɑt,,,
abou,əˈbu,,,
aboud,ɑˈbud,,,
abouhalima,ˌɑbuhɑˈlĩmə,,,
abouhalima's,ˌɑbuhɑˈlĩməz,,,
abound,əˈbaʊ̃nd,,,
abounded,əˈbaʊ̃ndɪd,,,
abounding,əˈbaʊ̃ndɪ̃ŋ,,,
abounds,əˈbaʊ̃ndz,,,
about,əˈbaʊt,,,
about's,əˈbaʊts,,,
above,əˈbʌv,,,
above's,əˈbʌvz,,,
aboveboard,əˈbʌvˌbɔɹd,,,
abplanalp,ˈæbplə̃næl̴p,,,
abra,ˈɑbɹə,,,
abracadabra,ˌæbɹəkəˈdæbɹə,,,
abrade,æˈbɹeɪd,,,
abraded,æˈbɹeɪɾɪd,,,
abrades,æˈbɹeɪdz,,,
abraham,ˈeɪbɹəˌhæ̃m,,,
abrahamian,ˌæbɹəˈheɪ̃miə̃n,,,
abrahams,ˈeɪbɹəˌhæ̃mz,,,
abrahamsen,æbɹəˈhæ̃msə̃n,,,
abrahamson,əˈbɹæhə̃msə̃n,,,
abram,əˈbɹæ̃m,,,
abram's,ˈeɪbɹə̃mz,,,
abramczyk,ˈɑbɹə̃mtʃɪk,,,
abramo,ɑˈbɹɑ̃moʊ,,,
abramovitz,əˈbɹɑ̃məvɪts,,,
abramowicz,əˈbɹɑ̃məvɪtʃ,,,
abramowitz,əˈbɹɑ̃məwɪts,,,
abrams,ˈeɪbɹə̃mz,,,
abrams's,ˈeɪbɹə̃mzɪz,,,
abramson,ˈeɪbɹə̃msə̃n,,,
abrasion,əˈbɹeɪʒə̃n,,,
abrasions,əˈbɹeɪʒə̃nz,,,
abrasive,əˈbɹeɪsɪv,,,
abrasives,əˈbɹeɪsɪvz,,,
abraxa,əˈbɹæksə,,,
abraxa's,əˈbɹæksəz,,,
abraxas,əˈbɹæksəz,,,
abreast,əˈbɹɛst,,,
abrego,ɑˈbɹɛɡoʊ,,,
abreu,əˈbɹu,,,
abridge,əˈbɹɪdʒ,,,
abridged,əˈbɹɪdʒd,,,
abridgement,əˈbɹɪdʒmə̃nt,,,
abridges,əˈbɹɪdʒəz,,,
abridging,əˈbɹɪdʒɪ̃ŋ,,,
abril,əˈbɹɪl̴,,,
abroad,əˈbɹɔd,,,
abrogate,ˈæbɹəˌɡeɪt,,,
abrogated,ˈæbɹəˌɡeɪɾɪd,,,
abrogating,ˈæbɹəˌɡeɪɾɪ̃ŋ,,,
abrogation,ˌæbɹəˈɡeɪʃə̃n,,,
abrol,əˈbɹoʊl̴,,,
abron,əˈbɹɑ̃n,,,
abrupt,əˈbɹʌpt,,,
abruptly,əˈbɹʌptli,,,
abruptness,əˈbɹʌpʔnəs,,,
abrutyn,ˈeɪbɹuɾɪ̃n,,,
abruzzese,ɑbɹutˈseɪzi,,,
abruzzo,ɑˈbɹuzoʊ,,,
abs,ˈæbz,ˈeɪˈbiˈɛs,,
absalom,ˈæbsələ̃m,,,
absaraka,æbˈsɑɹəkə,,,
abscam,ˈæbskæ̃m,,,
abscess,ˈæbˌsɛs,,,
abscond,æbˈskɑ̃nd,,,
absconded,æbˈskɑ̃ndɪd,,,
absconding,æbˈskɑ̃ndɪ̃ŋ,,,
absconds,æbˈskɑ̃ndz,,,
absecon,ˈæbsəkɔ̃n,,,
absence,ˈæbsə̃ns,,,
absences,ˈæbsə̃nsɪz,,,
absent,ˈæbsə̃nt,,,
absentee,ˌæbsə̃nˈtʰi,,,
absenteeism,ˌæbsə̃nˈtʰiɪzə̃m,,,
absentees,ˌæbsə̃nˈtʰiz,,,
absentia,æbˈsɛ̃nʃə,,,
absher,ˈæbʃɚ,,,
abshier,ˈæbʃiɚ,,,
abshire,ˈæbˌʃaɪɹ,,,
absinthe,ˈæbsɪ̃n̪θ,,,
abso,ˈæbsoʊ,,,
absolom,ˈæbsələ̃m,,,
absolut,ˌæbsəˈlut,,,
absolut's,ˌæbsəˈluts,,,
absolute,ˈæbsəˌlut,,,
absolutely,ˌæbsəˈlutli,,,
absoluteness,ˈæbsəˌluʔnəs,,,
absolutes,ˈæbsəˌluts,,,
absolution,ˌæbsəˈluʃə̃n,,,
absolutism,ˈæbsəˌluˌtʰɪzə̃m,,,
absolutist,æbsəˈluɾɪst,,,
absolve,æbˈzɑl̴v,əbˈzɑl̴v,,
absolved,æbˈzɑl̴vd,əbˈzɑl̴vd,,
absolves,æbˈzɑl̴vz,əbˈzɑl̴vz,,
absolving,æbˈzɑl̴vɪ̃ŋ,əbˈzɑl̴vɪ̃ŋ,,
absorb,əbˈzɔɹb,,,
absorbed,əbˈzɔɹbd,,,
absorbency,əbˈzɔɹbə̃nsi,,,
absorbent,əbˈzɔɹbə̃nt,,,
absorber,əbˈzɔɹbɚ,,,
absorbers,əbˈzɔɹbɚz,,,
absorbing,əbˈzɔɹbɪ̃ŋ,,,
absorbs,əbˈzɔɹbz,,,
absorption,əbˈsɔɹpʃə̃n,əbˈzɔɹpʃə̃n,,
abstain,æbˈsteɪ̃n,əbˈsteɪ̃n,,
abstained,æbˈsteɪ̃nd,əbˈsteɪ̃nd,,
abstaining,æbˈsteɪ̃nɪ̃ŋ,əbˈsteɪ̃nɪ̃ŋ,,
abstention,æbˈstɛ̃ntʃə̃n,əbˈstɛ̃ntʃə̃n,,
abstentions,æbˈstɛ̃ntʃə̃nz,əbˈstɛ̃ntʃə̃nz,,
abstinence,ˈæbstə̃nə̃ns,,,
abstinent,ˈæbstə̃nə̃nt,,,
abston,ˈæbstə̃n,,,
abstract,ˈæbˌstɹækt,æbˈstɹækt,,
abstracted,ˈæbˌstɹæktɪd,,,
abstraction,æbˈstɹækʃə̃n,,,
abstractions,æbˈstɹækʃə̃nz,,,
abstracts,ˈæbstɹækts,,,
abstruse,əbˈstɹus,,,
absurd,əbˈsɚd,,,
absurdist,əbˈsɚɾɪst,,,
absurdities,əbˈsɚɾəɾiz,,,
absurdity,əbˈsɚɾəɾi,,,
absurdly,əbˈsɚdli,,,
abt,ˈæbt,ˈeɪˈbiˈtʰi,,
abts,ˈæbts,ˈeɪˈbiˈtʰiˈɛs,ˈeɪˈbiˈtʰiz,
abu,ˈæbu,,,
abudrahm,əˈbʌdɹə̃m,,,
abuellah,əbˈwɛlə,,,
abuellah's,əbˈwɛləz,,,
abuladze,ˌæbjuˈlædzi,,,
abundance,əˈbʌ̃ndə̃ns,,,
abundant,əˈbʌ̃ndə̃nt,,,
abundantly,əˈbʌ̃ndə̃ntli,,,
aburto,əˈbʊɹˌtʰoʊ,,,
aburto's,əˈbʊɹˌtʰoʊz,,,
abuse,əbˈjus,əbˈjuz,,
abused,əbˈjuzd,,,
abuser,əbˈjuzɚ,,,
abusers,əbˈjuzɚz,,,
abuses,əbˈjusɪz,əbˈjuzɪz,,
abusing,əbˈjuzɪ̃ŋ,,,
abusive,əbˈjusɪv,,,
abut,əˈbʌt,,,
abuts,əˈbʌts,,,
abutted,əˈbʌɾɪd,,,
abutting,əˈbʌɾɪ̃ŋ,,,
abuzz,əˈbʌz,,,
abysmal,əˈbɪzməl̴,,,
abysmally,əˈbɪzməli,,,
abyss,əˈbɪs,,,
abyssinia,æbˈsɪˌniə,,,
abyssinian,æbˈsɪˌniə̃n,,,
abzug,ˈæbˌzʌɡ,ˈæbˌzʊɡ,,
ac,ˈeɪˈsi,,,
aca,ˈækə,,,
acacia,əˈkʰeɪʃə,,,
academe,ˈækəˌdĩm,,,
academia,ˌækəˈdĩmiə,,,
academic,ˌækəˈdɛ̃mɪk,,,
academically,ˌækəˈdɛ̃mɪkli,,,
academician,ˌækəɾəˈmɪʃə̃n,,,
academicians,ˌækəɾəˈmɪʃə̃nz,əˌkʰæɾəˈmɪʃə̃nz,,
academics,ˌækəˈdɛ̃mɪks,,,
academies,əˈkʰæɾə̃miz,,,
academy,əˈkʰæɾə̃mi,,,
academy's,əˈkʰæɾə̃miz,,,
acadia,əˈkʰeɪɾiə,,,
acampo,əˈkʰɑ̃mpoʊ,,,
acampora,əˈkʰæ̃mpɚə,,,
acampsia,əˈkʰæ̃mpsjə,,,
acantha,ɑˈkʰɑ̃n̪ðə,,,
acapulco,ˌækəˈpʰʊl̴koʊ,,,
acary,ˈækɚi,,,
acc,ˌaɪˌsiˈsi,,,
accardi,ɑˈkʰɑɹdi,,,
accardo,ɑˈkʰɑɹdoʊ,,,
accede,ækˈsid,,,
acceded,ækˈsiɾɪd,,,
accedes,ækˈsidz,,,
acceding,ækˈsiɾɪ̃ŋ,,,
accel,əkˈsɛl̴,,,
accelerant,ækˈsɛlɚə̃nt,,,
accelerants,ækˈsɛlɚə̃nts,,,
accelerate,ækˈsɛlɚˌeɪt,,,
accelerated,ækˈsɛlɚˌeɪɾɪd,,,
accelerates,ækˈsɛlɚˌeɪts,,,
accelerating,ækˈsɛlɚˌeɪɾɪ̃ŋ,,,
acceleration,ˌækˌsɛlɚˈeɪʃə̃n,,,
accelerator,ækˈsɛlɚˌeɪɾɚ,,,
accelerators,ækˈsɛlɚˌeɪɾɚz,,,
accelerometer,ækˌsɛlɚˈɑ̃məɾɚ,,,
accelerometers,ækˌsɛlɚˈɑ̃məɾɚz,,,
accent,ˈækˌsɛ̃nt,əkˈsɛ̃nt,,
accented,ˈæksɛ̃ntɪd,,,
accenting,ˈæksɛ̃ntɪ̃ŋ,,,
accents,ˈæksɛ̃nts,,,
accentuate,ækˈsɛ̃ntʃueɪt,,,
accentuated,ækˈsɛ̃ntʃuˌeɪɾɪd,,,
accentuates,ækˈsɛ̃ntʃuˌeɪts,,,
accentuating,ækˈsɛ̃ntʃuˌeɪɾɪ̃ŋ,,,
accenture,ækˈsɛ̃ntʃɚ,,,
accept,ækˈsɛpt,əkˈsɛpt,,
acceptability,əkˌsɛptəˈbɪləɾi,,,
acceptable,ækˈsɛptəbəl̴,əkˈsɛptəbəl̴,,
acceptably,ækˈsɛptəbli,əkˈsɛptəbli,,
acceptance,ækˈsɛptə̃ns,əkˈsɛptə̃ns,,
acceptances,ækˈsɛptə̃nsɪz,,,
accepted,ækˈsɛptɪd,əkˈsɛptɪd,,
accepting,ækˈsɛptɪ̃ŋ,əkˈsɛptɪ̃ŋ,,
accepts,ækˈsɛpts,,,
access,ˈækˌsɛs,,,
accessed,ˈækˌsɛst,,,
accessibility,ˌæksɛsəˈbɪlɪɾi,,,
accessible,ækˈsɛsəbəl̴,,,
accessing,ˈækˌsɛsɪ̃ŋ,,,
accession,əkˈsɛʃə̃n,,,
accessories,ækˈsɛsɚiz,,,
accessorize,ækˈsɛsɚˌaɪz,,,
accessorized,ækˈsɛsɚˌaɪzd,,,
accessory,ækˈsɛsɚi,,,
accetta,ɑˈtʃɛɾə,,,
accident,ˈæksəɾə̃nt,,,
accident's,ˈæksəɾə̃nts,,,
accidental,ˌæksəˈdɛ̃nəl̴,ˌæksəˈdɛ̃ntəl̴,,
accidentally,ˌæksəˈdɛ̃nəli,ˌæksəˈdɛ̃ntəli,,
accidently,ˈæksəɾə̃ntli,,,
accidents,ˈæksəɾə̃nts,,,
accion,ˈætʃiə̃n,,,
accival,ˈæsɪˌvɑl̴,,,
acclaim,əˈkʰleɪ̃m,,,
acclaim's,əˈkʰleɪ̃mz,,,
acclaimed,əˈkʰleɪ̃md,,,
acclaiming,əˈkʰleɪ̃mɪ̃ŋ,,,
acclaims,əˈkʰleɪ̃mz,,,
acclamation,ˌækləˈmeɪʃə̃n,,,
acclimate,ˈækləˌmeɪt,,,
acclimated,ˈækləˌmeɪɾɪd,,,
acclimation,ˌækləˈmeɪʃə̃n,,,
acco,ˈækoʊ,,,
accokeek,ˈækoʊkik,,,
accola,ɑˈkʰoʊlə,,,
accolade,ˈækəˌleɪd,,,
accolades,ˈækəˌleɪdz,,,
accomando,ɑkoʊˈmɑ̃ndoʊ,,,
accommodate,əˈkʰɑ̃məˌdeɪt,,,
accommodated,əˈkʰɑ̃məˌdeɪɾɪd,,,
accommodates,əˈkʰɑ̃məˌdeɪts,,,
accommodating,əˈkʰɑ̃məˌdeɪɾɪ̃ŋ,,,
accommodation,əˌkʰɑ̃məˈdeɪʃə̃n,,,
accommodations,əˌkʰɑ̃məˈdeɪʃə̃nz,,,
accommodative,əˈkʰɑ̃məˌdeɪɾɪv,,,
accompanied,əˈkʰʌ̃mpə̃nid,,,
accompanies,əˈkʰʌ̃mpə̃niz,,,
accompaniment,əˈkʰʌ̃mpnĩmə̃nt,əˈkʰʌ̃mpnɪ̃mə̃nt,,
accompaniments,əˈkʰʌ̃mpnĩmə̃nts,əˈkʰʌ̃mpnɪ̃mə̃nts,,
accompanist,əˈkʰʌ̃mpə̃nəst,,,
accompany,əˈkʰʌ̃mpə̃ni,,,
accompanying,əˈkʰʌ̃mpə̃niɪ̃ŋ,,,
accompli,ˌɑˈkʰɑ̃mpli,əˈkʰɑ̃mpli,,
accomplice,əˈkʰɑ̃mpləs,,,
accomplices,əˈkʰɑ̃mpləsəz,,,
accomplish,əˈkʰɑ̃mplɪʃ,,,
accomplished,əˈkʰɑ̃mplɪʃt,,,
accomplishes,əˈkʰɑ̃mplɪʃɪz,,,
accomplishing,əˈkʰɑ̃mplɪʃɪ̃ŋ,,,
accomplishment,əˈkʰɑ̃mplɪʃmə̃nt,,,
accomplishments,əˈkʰɑ̃mplɪʃmə̃nts,,,
accor,ˈæˌkʰɔɹ,,,
accor's,ˈækɚz,,,
accord,əˈkʰɔɹd,,,
accord's,əˈkʰɔɹdz,,,
accordance,əˈkʰɔɹdə̃ns,,,
accorded,əˈkʰɔɹdɪd,,,
according,əˈkʰɔɹdɪ̃ŋ,,,
accordingly,əˈkʰɔɹdɪ̃ŋli,,,
accordion,əˈkʰɔɹdiə̃n,,,
accordions,əˈkʰɔɹdiə̃nz,,,
accords,əˈkʰɔɹdz,,,
accost,əˈkʰɔst,,,
accosted,əˈkʰɑstɪd,,,
accosting,əˈkʰɑstɪ̃ŋ,,,
account,əˈkʰaʊ̃nt,,,
account's,əˈkʰaʊ̃nts,,,
accountability,əˈkʰaʊ̃nəbɪlɪɾi,əˈkʰaʊ̃ntəˌbɪlɪɾi,,
accountable,əˈkʰaʊ̃nəbəl̴,əˈkʰaʊ̃ntəbəl̴,,
accountancy,əˈkʰaʊ̃ntə̃nsi,,,
accountant,əˈkʰaʊ̃ntə̃nt,,,
accountant's,əˈkʰaʊ̃ntə̃nts,,,
accountants,əˈkʰaʊ̃ntə̃nts,,,
accountants',əˈkʰaʊ̃ntə̃nts,,,
accounted,əˈkʰaʊ̃nəd,əˈkʰaʊ̃ntɪd,,
accountemp,əˈkʰaʊ̃nˌtʰɛ̃mp,,,
accountemps,əˈkʰaʊ̃nˌtʰɛ̃mps,,,
accounting,əˈkʰaʊ̃nɪ̃ŋ,əˈkʰaʊ̃ntɪ̃ŋ,,
accounts,əˈkʰaʊ̃nts,,,
accouterment,əˈkʰuɾɚ̃mə̃nt,,,
accouterments,əˈkʰuɾɚ̃mə̃nts,,,
accoutrement,əˈkʰuɾɚ̃mə̃nt,,,
accoutrements,əˈkʰuɾɚ̃mə̃nts,,,
accra,ˈɑˌkʰɹɑ,,,
accredit,əˌkʰɹɛɾət,,,
accreditation,əˌkʰɹɛɾəˈtʰeɪʃə̃n,,,
accreditations,əˌkʰɹɛɾəˈtʰeɪʃə̃nz,,,
accredited,əˈkʰɹɛɾɪɾɪd,,,
accrediting,əˈkʰɹɛɾəɾɪ̃ŋ,,,
accreted,əˈkʰɹiɾɪd,,,
accretion,əˈkʰɹiʃə̃n,,,
accrual,əˈkʰɹuəl̴,,,
accruals,əˈkʰɹuəl̴z,,,
accrue,əˈkʰɹu,,,
accrued,əˈkʰɹud,,,
accrues,əˈkʰɹuz,,,
accruing,əˈkʰɹuɪ̃ŋ,,,
accu,ˈækju,,,
accuhealth,ˈækjuˌhɛl̴̪θ,,,
accumulate,əkˈjũmjəˌleɪt,,,
accumulated,əkˈjũmjəˌleɪɾɪd,,,
accumulates,əkˈjũmjəˌleɪts,,,
accumulating,əkˈjũmjəˌleɪɾɪ̃ŋ,,,
accumulation,əkˌjũmjəˈleɪʃə̃n,,,
accumulations,əkˌjũmjəˈleɪʃə̃nz,,,
accumulative,əkˈjũmjəˌleɪɾɪv,,,
